id,source_id,destination_id,timestamp,created_at,n_interpolation_points,step_distance_km,value
522,38,6,2025-07-18T11:39+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.1150667320455498
523,19,50,2025-07-19T06:13+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.5
524,50,35,2025-07-19T17:32+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.11920292202211755
525,35,55,2025-07-21T00:53+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.044787703049786715
526,55,38,2025-07-21T04:05+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.03841998550156536
527,38,6,2025-07-21T14:18+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.13705129257545967
528,19,50,2025-07-19T06:16+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.5
529,50,35,2025-07-19T17:32+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.11920292202211755
530,35,55,2025-07-21T00:53+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.044787703049786715
531,55,38,2025-07-21T04:05+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.03841998550156536
532,38,6,2025-07-21T14:18+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.13705129257545967
533,19,51,2025-07-22T01:11+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.10526938952250978
534,51,50,2025-07-22T03:30+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
535,50,35,2025-07-22T09:31+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.5
536,35,55,2025-07-23T02:05+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.03106848415966741
537,55,38,2025-07-23T03:40+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.021457289717603516
538,38,6,2025-07-23T08:21+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.06786229357699446
